SampleID,Collectors,CollectionWeek,Country/Ocean,State/Province,Region,Sector,Site,Lat,Lon,Elev,Depth,Elevation Precision,Depth Precision,GPS Source,Coordinate Accuracy,Event Time,Collection Date Accuracy,Habitat,SamplingProtocol,Collection Notes,Site Code,FieldID,Collection Date
KBIMP_002_H3,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,DEW Line Rd Freshwater Creek,69.121222,-105.0415298,,,,,,,,,,Sweep net,,,CBAY0065,August 7 2024
KBIMP_002_H4,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,DEW Line Rd Freshwater Creek,69.121222,-105.0415298,,,,,,,,,,Sweep net,,,CBAY0065,August 7 2024
KBIMP_002_H5,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,DEW Line Rd Freshwater Creek,69.121222,-105.0415298,,,,,,,,,,Sweep net,,,CBAY0065,August 7 2024
KBIMP_002_H6,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,DEW Line Rd Freshwater Creek,69.121222,-105.0415298,,,,,,,,,,Sweep net,,,CBAY0065,August 7 2024
KBIMP_003_A9,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,DEW Line Rd,69.19088,-105.127378,,,,,,,,,,Sweep net,,,CBAY0070,August 7 2024
KBIMP_003_A10,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,DEW Line Rd,69.19088,-105.127378,,,,,,,,,,Sweep net,,,CBAY0070,August 7 2024
KBIMP_003_A11,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,DEW Line Rd,69.19088,-105.127378,,,,,,,,,,Sweep net,,,CBAY0070,August 7 2024
KBIMP_003_A12,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_B1,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_B2,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_B3,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_B4,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_B5,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_B6,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_B7,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_B8,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_B9,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_B10,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_B11,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_B12,O. Colman,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/the ravine,69.132866,-105.46373,,,,,,,,,,Sweep net,,,CBAY0078,August 7 2024
KBIMP_003_H6,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_003_H7,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_003_H8,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_003_H9,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_003_H10,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_003_H11,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_004_A1,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_004_A2,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_004_A3,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_004_A4,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_004_A5,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_004_A6,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_004_A7,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_004_A8,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_004_A9,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_004_A10,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,1st creek/Long Pt creek,69.13281,-105.4632,,,,,,,,,,Malaise Trap,,,CBAY0045,July 31 - August 7 2024
KBIMP_004_C7,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_C8,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_C9,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_C10,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_C11,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_C12,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_D1,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_D2,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_D3,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_D4,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_E3,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_E4,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_E5,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_E6,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_E7,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_E8,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_E9,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_E10,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP_004_E11,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,DEW line Rd,69.132477,-104.988683,,,,,,,,,,Malaise Trap,,,CBAY0052,August 1-August 7 2024
KBIMP-_005_A2,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_A3,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_A4,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_A5,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_A6,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_A7,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_A8,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_A9,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_A10,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_A11,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_A12,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_B1,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_B2,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_005_B3,O. Colman/D.Nowosad,3,Canada,Nunavut,Kitikmeot,CBAY,Creek by Long Pt beach,69.158448,-105.19093,,,,,,,,,,Malaise Trap,,,CBAY0051,August 1-August 7 2024
KBIMP-_007_G10,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2830,115 13.697,,,,,,,,,,,,,KGLTK0003,July 31-Aug 7
KBIMP-_007_G11,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2830,115 13.697,,,,,,,,,,,,,KGLTK0003,July 31-Aug 7
KBIMP-_007_G12,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2830,115 13.697,,,,,,,,,,,,,KGLTK0003,July 31-Aug 7
KBIMP-_007_H1,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2830,115 13.697,,,,,,,,,,,,,KGLTK0003,July 31-Aug 7
KBIMP-_007_H2,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2830,115 13.697,,,,,,,,,,,,,KGLTK0003,July 31-Aug 7
KBIMP-_007_H3,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2830,115 13.697,,,,,,,,,,,,,KGLTK0003,July 31-Aug 7
KBIMP-_007_H4,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2830,115 13.697,,,,,,,,,,,,,KGLTK0003,July 31-Aug 7
KBIMP-_007_H5,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2830,115 13.697,,,,,,,,,,,,,KGLTK0003,July 31-Aug 7
KBIMP-_007_H6,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2830,115 13.697,,,,,,,,,,,,,KGLTK0003,July 31-Aug 7
KBIMP-_007_H7,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2830,115 13.697,,,,,,,,,,,,,KGLTK0003,July 31-Aug 7
KBIMP-_007_H8,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2830,115 13.697,,,,,,,,,,,,,KGLTK0003,July 31-Aug 7
KBIMP-_008_C9,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 48.5989,115 07.5302,,,,,,,,,,,,,KGLTK0010,july 31-aug 8
KBIMP-_008_C10,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 48.5989,115 07.5302,,,,,,,,,,,,,KGLTK0010,july 31-aug 8
KBIMP-_008_C11,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 48.5989,115 07.5302,,,,,,,,,,,,,KGLTK0010,july 31-aug 8
KBIMP-_008_C12,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 48.5989,115 07.5302,,,,,,,,,,,,,KGLTK0010,july 31-aug 8
KBIMP-_008_D1,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 48.5989,115 07.5302,,,,,,,,,,,,,KGLTK0010,july 31-aug 8
KBIMP-_008_D2,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 48.5989,115 07.5302,,,,,,,,,,,,,KGLTK0010,july 31-aug 8
KBIMP-_008_D3,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 48.5989,115 07.5302,,,,,,,,,,,,,KGLTK0010,july 31-aug 8
KBIMP-_008_D4,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 48.5989,115 07.5302,,,,,,,,,,,,,KGLTK0010,july 31-aug 8
KBIMP-_008_D5,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 48.5989,115 07.5302,,,,,,,,,,,,,KGLTK0010,july 31-aug 8
KBIMP-_008_D6,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 48.5989,115 07.5302,,,,,,,,,,,,,KGLTK0010,july 31-aug 8
KBIMP-_008_A9,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 49.49971,115 05.3919,,,,,,,,,,,,,KGLTK0036,08-Aug
KBIMP-_008_A10,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 49.49971,115 05.3919,,,,,,,,,,,,,KGLTK0036,08-Aug
KBIMP-_008_A11,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 49.49971,115 05.3919,,,,,,,,,,,,,KGLTK0036,08-Aug
KBIMP-_008_A12,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 49.49971,115 05.3919,,,,,,,,,,,,,KGLTK0036,08-Aug
KBIMP-_008_B1,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 49.49971,115 05.3919,,,,,,,,,,,,,KGLTK0036,08-Aug
KBIMP-_008_B2,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 49.49971,115 05.3919,,,,,,,,,,,,,KGLTK0036,08-Aug
KBIMP-_008_B3,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 49.49971,115 05.3919,,,,,,,,,,,,,KGLTK0036,08-Aug
KBIMP-_008_B4,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 49.49971,115 05.3919,,,,,,,,,,,,,KGLTK0036,08-Aug
KBIMP-_008_B5,"B. Taptuna, DHokanak",3,,Nunavut,Kitikmeot,KGLTK,behind town,67 49.49971,115 05.3919,,,,,,,,,,,,,KGLTK0036,08-Aug
KBIMP-_008_C3,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,on 4 mile road,67 49.3982,115 09.0268,,,,,,,,,,,,,KGLTK0037,Aug 8 - Aug 14
KBIMP-_008_C4,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,on 4 mile road,67 48.5975,115 07.5335,,,,,,,,,,,,,KGLTK0037,Aug 8 - Aug 14
KBIMP-_008_C5,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,on 4 mile road,67 48.5975,115 07.5335,,,,,,,,,,,,,KGLTK0037,Aug 8 - Aug 14
KBIMP-_008_C6,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,on 4 mile road,67 48.5975,115 07.5335,,,,,,,,,,,,,KGLTK0037,Aug 8 - Aug 14
KBIMP-_008_C7,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,on 4 mile road,67 48.5975,115 07.5335,,,,,,,,,,,,,KGLTK0037,Aug 8 - Aug 14
KBIMP-_008_C8,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,on 4 mile road,67 48.5975,115 07.5335,,,,,,,,,,,,,KGLTK0037,Aug 8 - Aug 14
KBIMP-_007_E7,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2870,115 13.9394,,,,,,,,,,,,,KGLTK0043,14-Aug-25
KBIMP-_007_E8,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2870,115 13.9394,,,,,,,,,,,,,KGLTK0043,14-Aug-25
KBIMP-_007_E9,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2870,115 13.9394,,,,,,,,,,,,,KGLTK0043,14-Aug-25
KBIMP-_007_E10,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 48.2870,115 13.9394,,,,,,,,,,,,,KGLTK0043,14-Aug-25
KBIMP-_007_D4,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 48.5978,115 07.5427,,,,,,,,,,,,,KGLTK0034,Aug 6- Aug 14
KBIMP-_007_D5,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0034,Aug 6- Aug 14
KBIMP-_007_D6,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0034,Aug 6- Aug 14
KBIMP-_007_D7,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0034,Aug 6- Aug 14
KBIMP-_007_D8,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0034,Aug 6- Aug 14
KBIMP-_007_D9,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0034,Aug 6- Aug 14
KBIMP-_007_D10,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0034,Aug 6- Aug 14
KBIMP-_007_D11,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0034,Aug 6- Aug 14
KBIMP-_007_D12,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0034,Aug 6- Aug 14
KBIMP-_007_E1,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0034,Aug 6- Aug 14
KBIMP-_008_E7,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 51.0828,115 16.3310,,,,,,,,,,,,,KGLTK0035,aug 7-aug 14
KBIMP-_008_E8,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 51.0828,115 16.3310,,,,,,,,,,,,,KGLTK0035,aug 7-aug 14
KBIMP-_008_E9,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 51.0828,115 16.3310,,,,,,,,,,,,,KGLTK0035,aug 7-aug 14
KBIMP-_008_E10,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 51.0828,115 16.3310,,,,,,,,,,,,,KGLTK0035,aug 7-aug 14
KBIMP-_008_E11,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 51.0828,115 16.3310,,,,,,,,,,,,,KGLTK0035,aug 7-aug 14
KBIMP-_008_E12,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,other side of heart lake,67 51.0828,115 16.3310,,,,,,,,,,,,,KGLTK0035,aug 7-aug 14
KBIMP-_008_B6,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,behind horseshoe,67 48.5963,115 07.5445,,,,,,,,,,,,,KGLTK0045,16-Aug-25
KBIMP-_008_B7,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,behind horseshoe,67 48.5963,115 07.5445,,,,,,,,,,,,,KGLTK0045,16-Aug-25
KBIMP-_008_B8,"B. Taptuna, DHokanak",4,,Nunavut,Kitikmeot,KGLTK,behind horseshoe,67 48.5963,115 07.5445,,,,,,,,,,,,,KGLTK0045,16-Aug-25
KBIMP-_008_B9,"B. Taptuna, DHokanak",5,,Nunavut,Kitikmeot,KGLTK,Trail to 4 mile ,67 49.3928,115 09.0264,,,,,,,,,,,,,KGLTK0041,Aug 14 - Aug 21
KBIMP-_008_B10,"B. Taptuna, DHokanak",5,,Nunavut,Kitikmeot,KGLTK,Trail to 4 mile ,67 49.3928,115 09.0264,,,,,,,,,,,,,KGLTK0041,Aug 14 - Aug 21
KBIMP-_007_E2,"B. Taptuna, DHokanak",5,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0042,Aug 14 - Aug 23
KBIMP-_007_E3,"B. Taptuna, DHokanak",5,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0042,Aug 14 - Aug 23
KBIMP-_007_E4,"B. Taptuna, DHokanak",5,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0042,Aug 14 - Aug 23
KBIMP-_007_E5,"B. Taptuna, DHokanak",5,,Nunavut,Kitikmeot,KGLTK,4 mile Bay,67 51.0830,115 16.3340,,,,,,,,,,,,,KGLTK0042,Aug 14 - Aug 23
